0.2240942806877739	0.4917748723380197	0.0
0.31975212086982124	0.36224590810056573	0.0
0.23788062667657353	0.3219798220885105	0.0
0.3081898130282481	0.4151287232752492	0.0
0.24130719956562122	0.49765716179872066	0.0
0.28509602695858866	0.38466978500213667	0.0
0.29646170303803154	0.39078302789210795	0.0
0.34561527167110523	0.44850113405890946	0.0
0.15872888258803022	0.441040797917427	0.0
0.2207677833302481	0.32403088289281917	0.0
0.14509221870430403	0.43140442483271657	0.0
0.24367798990768347	0.39353970420303214	0.0
0.1390386410867559	0.41983410462104953	0.0
0.2167473550178646	0.35276452367426536	0.0
0.2044396138692947	0.43196736754126497	0.0
0.060087086050444	0.21745623753832183	0.0
0.3001786838401044	0.41573721094089106	0.0
0.21880173882153342	0.29948781500487565	0.0
0.1532223728401799	0.2032179052711492	0.0
0.11983573225967994	0.16498984466279293	0.0
0.23183834765085928	0.34049769764749305	0.0
0.25552668383974547	0.34169535480592694	0.0
0.24449165042556326	0.29406873641123654	0.0
0.2933552402618688	0.2106144245815449	0.0
0.2999647946768986	0.42323789933357214	0.0
0.25421769268814104	0.36732317330776343	0.0
0.2254000291850711	0.3582689535727769	0.0
0.2225223869516599	0.4606349959514506	0.0
0.18641531290002925	0.36167145468399303	0.0
0.2684532210190557	0.22007185635273996	0.0
0.27358256254837265	0.381889056313644	0.0
0.26776801552347507	0.17575576951991967	0.0
0.15108664706191774	0.45818040143237543	0.0
0.28353319108969305	0.44337540947043963	0.0
0.22351187496551206	0.391519826105793	0.0
0.21854408054225127	0.3460573111156626	0.0
0.2639923775400546	0.2822718518066209	0.0
0.14145193812714352	0.2453112249865167	0.0
0.33210044074625145	0.37876484544680256	0.0
0.2040415737548998	0.35236707232889986	0.0
0.18248065227704732	0.4067524140037253	0.0
0.19441781585573734	0.5111602977402947	0.0
0.1098883963519669	0.15870999518394152	0.0
0.1927763520787477	0.5458173614639144	0.0
0.18707926292313812	0.18394318489455241	0.0
0.2927561697048832	0.33579204085659153	0.0
0.28577987816999145	0.3444087132085196	0.0
0.23955995028404528	0.3285984676181876	0.0
0.2684508057063358	0.3918963229115715	0.0
0.20943600729113107	0.38172117002082934	0.0
0.20953275160186896	0.3985285549858717	0.0
